RegionName,Year,Month,HousePrice
Idaho,2010,3,108664.041573057
Idaho,2010,4,108021.27329896289
Idaho,2010,5,107475.54892334773
Idaho,2010,6,106511.442997873
Idaho,2010,7,105392.46855677
Idaho,2010,8,104192.72557695756
Idaho,2010,9,102966.61588481927
Idaho,2010,10,101729.82769135604
Idaho,2010,11,100474.07239845688
Idaho,2010,12,99333.85926358568
Idaho,2011,1,98019.20409070131
Idaho,2011,2,96662.66927303324
Idaho,2011,3,95458.18287091449
Idaho,2011,4,94473.17337294506
Idaho,2011,5,93772.69529451508
Idaho,2011,6,93162.99708632087
Idaho,2011,7,92876.96087105617
Idaho,2011,8,92563.24703338752
Idaho,2011,9,92281.8424649432
Idaho,2011,10,92081.05897070328
Idaho,2011,11,92016.43062515307
Idaho,2011,12,92046.42625766383
Idaho,2012,1,92036.54101815098
Idaho,2012,2,92243.2009362651
Idaho,2012,3,92675.43969775613
Idaho,2012,4,93125.83236429149
Idaho,2012,5,93546.04734517119
Idaho,2012,6,94005.39794797244
Idaho,2012,7,94827.92157327918
Idaho,2012,8,95587.01732416055
Idaho,2012,9,96441.18692284673
Idaho,2012,10,97136.00094038526
Idaho,2012,11,97774.41001582047
Idaho,2012,12,98198.15935379603
Idaho,2013,1,98347.4766208112
Idaho,2013,2,98596.20557031756
Idaho,2013,3,98901.36737750894
Idaho,2013,4,99570.07955897019
Idaho,2013,5,100449.11219098832
Idaho,2013,6,101526.04964987555
Idaho,2013,7,102462.5259286378
Idaho,2013,8,103393.16552032347
Idaho,2013,9,104381.01486775145
Idaho,2013,10,105553.37596108996
Idaho,2013,11,106337.1012699108
Idaho,2013,12,106904.94061775653
Idaho,2014,1,107235.8501791072
Idaho,2014,2,107710.95364074527
Idaho,2014,3,108249.16241149306
Idaho,2014,4,108824.93915191901
Idaho,2014,5,109763.45211779556
Idaho,2014,6,110537.7153399592
Idaho,2014,7,111529.42188975553
Idaho,2014,8,112183.4351268001
Idaho,2014,9,112686.82249430231
Idaho,2014,10,112867.30443296507
Idaho,2014,11,112734.32116592259
Idaho,2014,12,112871.92442580484
Idaho,2015,1,113046.38896802365
Idaho,2015,2,113590.35779487398
Idaho,2015,3,114270.16394540717
Idaho,2015,4,115373.4923469438
Idaho,2015,5,116649.3409236658
Idaho,2015,6,117826.30464130141
Idaho,2015,7,118813.94140352744
Idaho,2015,8,119836.28484011252
Idaho,2015,9,120792.26608212072
Idaho,2015,10,121688.8265120724
Idaho,2015,11,122042.26589709015
Idaho,2015,12,122586.20812782885
Idaho,2016,1,123488.3631921801
Idaho,2016,2,124821.61323136902
Idaho,2016,3,125948.05073653132
Idaho,2016,4,126867.68545402994
Idaho,2016,5,127862.96732298912
Idaho,2016,6,129076.6048542474
Idaho,2016,7,129853.18804519095
Idaho,2016,8,130298.14814999046
Idaho,2016,9,130638.50054461375
Idaho,2016,10,131228.5183450605
Idaho,2016,11,132267.27341733538
Idaho,2016,12,133440.30577080324
Idaho,2017,1,134715.83698243368
Idaho,2017,2,136039.61900837265
Idaho,2017,3,137239.8304730435
Idaho,2017,4,138635.0380690824
Idaho,2017,5,139658.064913206
Idaho,2017,6,140762.98695231896
Idaho,2017,7,142011.0004555731
Idaho,2017,8,143491.7852432539
Idaho,2017,9,145096.76479249762
Idaho,2017,10,146610.71040708895
Idaho,2017,11,148066.81062851136
Idaho,2017,12,149511.06925833368
Idaho,2018,1,150916.61830350687
Idaho,2018,2,152593.59092080328
Idaho,2018,3,154639.83089450595
Idaho,2018,4,156686.1858373772
Idaho,2018,5,158568.5780929058
Idaho,2018,6,159959.8956857483
Idaho,2018,7,161421.11348989757
Idaho,2018,8,163076.39636699474
Idaho,2018,9,164994.94957106054
Idaho,2018,10,166641.5501289834
Idaho,2018,11,168267.95179910518
Idaho,2018,12,169891.8567027864
Idaho,2019,1,171656.04684441895
Idaho,2019,2,173158.778648107
Idaho,2019,3,174867.0646727773
Idaho,2019,4,176498.58583611075
Idaho,2019,5,178184.16530892614
Idaho,2019,6,179849.86700945767
Idaho,2019,7,181671.5830327225
Idaho,2019,8,183603.53785020686
Idaho,2019,9,185010.95699211667
Idaho,2019,10,186529.31504239832
Idaho,2019,11,188288.07788205807
Idaho,2019,12,190433.7645088079
Idaho,2020,1,193050.37614247296
Idaho,2020,2,195701.94001873923
Idaho,2020,3,198525.892457669
Idaho,2020,4,200917.90814718156
Idaho,2020,5,202930.5215366945
Idaho,2020,6,204451.48136467976
Idaho,2020,7,206171.59709313503
Idaho,2020,8,208756.3050743135
Idaho,2020,9,212431.6163545859
Idaho,2020,10,216907.23561548075
Idaho,2020,11,222454.98588647094
Idaho,2020,12,228855.77825736202
Idaho,2021,1,235357.75810850572
Idaho,2021,2,242212.62751215324
Idaho,2021,3,250202.8760543129
Idaho,2021,4,259722.25936608796
Idaho,2021,5,270165.65758932626
Idaho,2021,6,280473.55952280835
Idaho,2021,7,289412.3194093233
Idaho,2021,8,295904.48394097376
Idaho,2021,9,299819.46116638964
Idaho,2021,10,303266.06599882647
Idaho,2021,11,307224.79621659004
Idaho,2021,12,311642.1361101652
Idaho,2022,1,316384.7478290019
Idaho,2022,2,322235.54229109833
Idaho,2022,3,329393.97194397193
Idaho,2022,4,337277.2055991422
Idaho,2022,5,343546.48026195954
Idaho,2022,6,347929.24006061786
Idaho,2022,7,348292.9137499564
Idaho,2022,8,345612.73717210017
Idaho,2022,9,340595.6932441757
Idaho,2022,10,335791.72967482515
Idaho,2022,11,331099.2798226107
Idaho,2022,12,326315.66743953904
Idaho,2023,1,321319.9955587474
Idaho,2023,2,316999.3781003738
Idaho,2023,3,314141.51961333264
Idaho,2023,4,313369.0398187925
Idaho,2023,5,313765.38229516795
Idaho,2023,6,315075.81014148076
Idaho,2023,7,315976.7295079129
Idaho,2023,8,317071.0733483035
Idaho,2023,9,317951.25010862807
Idaho,2023,10,318328.3181002221
Idaho,2023,11,318158.4616262389
Illinois,2000,1,84679.13220898151
Illinois,2000,2,84777.07175754078
Illinois,2000,3,85048.89115070236
Illinois,2000,4,85661.78104398576
Illinois,2000,5,86425.43582703349
Illinois,2000,6,87201.30578593713
Illinois,2000,7,87934.96878252357
Illinois,2000,8,88775.6946545888
Illinois,2000,9,89696.41771127109
Illinois,2000,10,90767.82106813848
Illinois,2000,11,91754.24512371595
Illinois,2000,12,92600.45904799989
Illinois,2001,1,93296.45579451251
Illinois,2001,2,93900.898931037
Illinois,2001,3,94603.52319586868
Illinois,2001,4,95317.96769916515
Illinois,2001,5,96169.92214732383
Illinois,2001,6,97034.87033676091
Illinois,2001,7,97925.67500111792
Illinois,2001,8,98973.32619125332
Illinois,2001,9,100178.81707971034
Illinois,2001,10,101494.39938214864
Illinois,2001,11,102548.77979754005
Illinois,2001,12,103387.9659791797
Illinois,2002,1,104106.37140678967
Illinois,2002,2,104887.66344996594
Illinois,2002,3,105769.29146190315
Illinois,2002,4,106591.86254194014
Illinois,2002,5,107391.235274153
Illinois,2002,6,108115.26374997731
Illinois,2002,7,108869.69813392004
Illinois,2002,8,109778.5255234752
Illinois,2002,9,110773.04008065867
Illinois,2002,10,111844.55361309851
Illinois,2002,11,112659.33871235275
Illinois,2002,12,113369.15501178654
Illinois,2003,1,113969.38875306163
Illinois,2003,2,114670.81178902926
Illinois,2003,3,115361.93832346985
Illinois,2003,4,116147.4125403934
Illinois,2003,5,116775.16667298206
Illinois,2003,6,117346.19173650883
Illinois,2003,7,117765.1243291404
Illinois,2003,8,118342.41038910649
Illinois,2003,9,119007.37511424998
Illinois,2003,10,119759.28387795127
Illinois,2003,11,120395.33195267965
Illinois,2003,12,120963.75636900759
Illinois,2004,1,121543.93979342995
Illinois,2004,2,122137.66813427863
Illinois,2004,3,122723.2893337141
Illinois,2004,4,123430.25370402096
Illinois,2004,5,124228.94248661023
Illinois,2004,6,125106.66574963265
Illinois,2004,7,125814.31948822814
Illinois,2004,8,126570.34419676242
Illinois,2004,9,127313.29896598769
Illinois,2004,10,128177.58131417994
Illinois,2004,11,128987.37118558426
Illinois,2004,12,129770.15433242185
Illinois,2005,1,130454.30721736613
Illinois,2005,2,131151.75191504188
Illinois,2005,3,131823.45041226328
Illinois,2005,4,132535.39624372858
Illinois,2005,5,133261.42052037758
Illinois,2005,6,134066.3385346643
Illinois,2005,7,134811.91076910414
Illinois,2005,8,135619.64224108635
Illinois,2005,9,136564.504338805
Illinois,2005,10,137577.42725580465
Illinois,2005,11,138413.78520122086
Illinois,2005,12,139084.46917159052
Illinois,2006,1,139708.58296673928
Illinois,2006,2,140404.27562512874
Illinois,2006,3,141149.76912215614
Illinois,2006,4,141827.3128486383
Illinois,2006,5,142504.35022239704
Illinois,2006,6,142875.91822378812
Illinois,2006,7,143112.75408679378
Illinois,2006,8,143273.1980762961
Illinois,2006,9,143427.31308117998
Illinois,2006,10,143527.97962951654
Illinois,2006,11,143581.1089800834
Illinois,2006,12,143758.50389578825
Illinois,2007,1,144094.47394519788
Illinois,2007,2,144487.69794017
Illinois,2007,3,144775.01242335615
Illinois,2007,4,144876.86657639054
Illinois,2007,5,144752.86434783135
Illinois,2007,6,144534.06681106964
Illinois,2007,7,144254.75021493793
Illinois,2007,8,144029.01058086206
Illinois,2007,9,143694.36020416766
Illinois,2007,10,143374.5424894798
Illinois,2007,11,143103.03430386333
Illinois,2007,12,142747.46887475948
Illinois,2008,1,142393.2817447756
Illinois,2008,2,141163.14521798436
Illinois,2008,3,140902.14540091038
Illinois,2008,4,139920.21630189105
Illinois,2008,5,140087.71169701684
Illinois,2008,6,139097.46642089952
Illinois,2008,7,138907.84113174744
Illinois,2008,8,137925.42221318927
Illinois,2008,9,137420.51797457278
Illinois,2008,10,136226.41620298382
Illinois,2008,11,135157.96629712792
Illinois,2008,12,133477.52472268447
Illinois,2009,1,131556.96070497035
Illinois,2009,2,129994.68059389241
Illinois,2009,3,128471.476190127
Illinois,2009,4,127966.66951212914
Illinois,2009,5,127180.46634307696
Illinois,2009,6,126790.68514456699
Illinois,2009,7,126237.24354288516
Illinois,2009,8,125774.18141545627
Illinois,2009,9,124657.72378738428
Illinois,2009,10,123438.72813890027
Illinois,2009,11,121983.05444264285
Illinois,2009,12,121304.78429887672
Illinois,2010,1,120534.89792392205
Illinois,2010,2,120358.94326130894
Illinois,2010,3,119616.76335563033
Illinois,2010,4,119636.35708278908
Illinois,2010,5,119003.75395488126
Illinois,2010,6,118837.10432877325
Illinois,2010,7,117143.17679011328
Illinois,2010,8,115670.38225397018
Illinois,2010,9,113713.6697912116
Illinois,2010,10,112173.9685617224
Illinois,2010,11,110195.90795229509
Illinois,2010,12,108215.02000432984
Illinois,2011,1,106419.2200844538
Illinois,2011,2,104874.54086667151
Illinois,2011,3,103748.1581394634
Illinois,2011,4,102607.94054432667
Illinois,2011,5,101749.40397358868
Illinois,2011,6,100631.51379763303
Illinois,2011,7,99646.66193391656
Illinois,2011,8,98458.37662686918
Illinois,2011,9,97302.39884102838
Illinois,2011,10,95752.91624368961
Illinois,2011,11,94478.41394877339
Illinois,2011,12,93034.31647449732
Illinois,2012,1,91939.12421057792
Illinois,2012,2,90696.70046416298
Illinois,2012,3,89600.03061497651
Illinois,2012,4,88520.25014423301
Illinois,2012,5,87828.0592177427
Illinois,2012,6,87633.08379576968
Illinois,2012,7,87815.21128346851
Illinois,2012,8,87893.02917304951
Illinois,2012,9,87929.18307337543
Illinois,2012,10,87559.81275977113
Illinois,2012,11,87025.9409719706
Illinois,2012,12,86449.09777580395
Illinois,2013,1,86550.59614396472
Illinois,2013,2,87063.1053618343
Illinois,2013,3,87808.20730327004
Illinois,2013,4,88793.12052860584
Illinois,2013,5,89769.89890855686
Illinois,2013,6,91158.78587992008
Illinois,2013,7,92265.34352648232
Illinois,2013,8,93711.02682573754
Illinois,2013,9,95184.16847076267
Illinois,2013,10,97144.20411855484
Illinois,2013,11,98829.07603947037
Illinois,2013,12,100046.15749150528
Illinois,2014,1,100880.21338053084
Illinois,2014,2,101787.79598984741
Illinois,2014,3,103199.07754328675
Illinois,2014,4,104508.16242568863
Illinois,2014,5,105738.43387830176
Illinois,2014,6,106558.0061709154
Illinois,2014,7,107579.22029482355
Illinois,2014,8,108585.68182436118
Illinois,2014,9,109518.44719226012
Illinois,2014,10,110315.84901945305
Illinois,2014,11,110960.75781019444
Illinois,2014,12,111490.17968533297
Illinois,2015,1,111797.7271763931
Illinois,2015,2,111943.48586198909
Illinois,2015,3,112470.73337034963
Illinois,2015,4,112950.31304232044
Illinois,2015,5,113673.88370412462
Illinois,2015,6,114136.89678556295
Illinois,2015,7,114683.31360906693
Illinois,2015,8,115092.02610304527
Illinois,2015,9,115383.13798523252
Illinois,2015,10,115968.55507067358
Illinois,2015,11,116645.35027517793
Illinois,2015,12,117327.56771398775
Illinois,2016,1,118002.17467848945
Illinois,2016,2,118882.81550620607
Illinois,2016,3,119550.39456113025
Illinois,2016,4,120124.96183936973
Illinois,2016,5,120534.316486419
Illinois,2016,6,121252.71139378338
Illinois,2016,7,121594.53859865974
Illinois,2016,8,121718.57658436302
